venue_external_id,sort_order,alt_text,url
93bdeaa3-019b-4d36-8888-45dd50a9d096,1,Corner Table at Eavesdrop,https://cdn.sanity.io/images/h20inf57/production/d0b7874760cf29fd99a3795391d2e184a0eaf76d-828x552.webp
93bdeaa3-019b-4d36-8888-45dd50a9d096,0,Bar Shot of Eavesdrop,https://cdn.sanity.io/images/h20inf57/production/6a8da4bf04f1bff4d93e72780741024535d7f85b-384x576.webp
952d754d-f4cc-4a38-aa2c-a1009a65518f,,Cherry on Top Roof,https://cdn.sanity.io/images/h20inf57/production/f2719762b57bbe52fce17efa3e29497a7763511d-1440x1800.jpg
952d754d-f4cc-4a38-aa2c-a1009a65518f,0,Cherry on Top Roof,https://cdn.sanity.io/images/h20inf57/production/ee132fddf3d9008494bfdff7a8a6e27051e3e879-2050x2575.jpg
952d754d-f4cc-4a38-aa2c-a1009a65518f,1,Cherry on Top Roof at Night,https://cdn.sanity.io/images/h20inf57/production/34162f69d80b8ce3a5e91df2fa28e2cff41be20b-2500x1667.jpg
952d754d-f4cc-4a38-aa2c-a1009a65518f,0,Downstairs Red Lighting at Cherry on Top,https://cdn.sanity.io/images/h20inf57/production/45f8b391d2980471f42f7e3f999c3dff0743488f-3024x4032.jpg
952d754d-f4cc-4a38-aa2c-a1009a65518f,1,Nook at Cherry on Top,https://cdn.sanity.io/images/h20inf57/production/d225258948bd66d85511f5dc49d9c5d2b4f88f61-1600x2400.jpg
965b6b3d-7bc6-4215-a348-4eabd0d381d2,,"A table for eight in Mel's dimly lit, red-walled PDR.",https://cdn.sanity.io/images/h20inf57/production/dada5158f60920e0e4fa0ccf6910626a1cfce729-1600x1600.jpg
965b6b3d-7bc6-4215-a348-4eabd0d381d2,0,Mel's Main Dining Room Interior,https://cdn.sanity.io/images/h20inf57/production/7f01db4b4c67b38c77678f3e260ab0f9bb6f317a-4500x3000.jpg
965b6b3d-7bc6-4215-a348-4eabd0d381d2,1,mel's back dining room,https://cdn.sanity.io/images/h20inf57/production/f39c82d5636c640f4ba85f80a025bd966f3f177d-1024x683.jpg
965b6b3d-7bc6-4215-a348-4eabd0d381d2,2,mel's bar,https://cdn.sanity.io/images/h20inf57/production/9f96d413c9a47f0c8bd5faf367d6540d643b2c4d-750x500.jpg
965b6b3d-7bc6-4215-a348-4eabd0d381d2,3,eggplant parm,https://cdn.sanity.io/images/h20inf57/production/e801efe329acd70e8192af4181cefcbb2339267f-1440x1800.jpg
965b6b3d-7bc6-4215-a348-4eabd0d381d2,0,Mel's PDR,https://cdn.sanity.io/images/h20inf57/production/dada5158f60920e0e4fa0ccf6910626a1cfce729-1600x1600.jpg
965b6b3d-7bc6-4215-a348-4eabd0d381d2,1,Mel's oven and bar,https://cdn.sanity.io/images/h20inf57/production/4d4c8dfdced669fe6b66a0bc2ef3b37886c8314f-1440x2325.jpg
9aa58506-b790-40ba-9d53-d12b791aa1f5,,cassia pdr,https://cdn.sanity.io/images/h20inf57/production/8ed1709677af47d947fa25d18e2b386806f1a017-1024x693.jpg
9aa58506-b790-40ba-9d53-d12b791aa1f5,0,cassia pdr,https://cdn.sanity.io/images/h20inf57/production/8ed1709677af47d947fa25d18e2b386806f1a017-1024x693.jpg
9aa58506-b790-40ba-9d53-d12b791aa1f5,1,cassia pdr,https://cdn.sanity.io/images/h20inf57/production/97697ec489086dfedd309b270ea09a057833d946-3000x2000.jpg
9aa58506-b790-40ba-9d53-d12b791aa1f5,2,cassia pdr,https://cdn.sanity.io/images/h20inf57/production/687b0b211adbfd3be003b3e31248d82bea06b955-3000x2000.jpg
9aa58506-b790-40ba-9d53-d12b791aa1f5,3,cassia pdr,https://cdn.sanity.io/images/h20inf57/production/26a37aded63df4cd2bcc58fc7f42aab005b574b5-3000x2000.jpg
9cc8f94c-9a28-4312-b42f-4d431bccaad2,,Carbone dining room,https://cdn.sanity.io/images/h20inf57/production/f5eba02e533b09eb0538b7418d519061c7c9bec8-1400x1400.jpg
9cc8f94c-9a28-4312-b42f-4d431bccaad2,0,carbone main dining room,https://cdn.sanity.io/images/h20inf57/production/68cc3499c2600100a6f018732b24f2086080bab9-2240x1260.webp
9cc8f94c-9a28-4312-b42f-4d431bccaad2,1,carbone dining room 2,https://cdn.sanity.io/images/h20inf57/production/f5eba02e533b09eb0538b7418d519061c7c9bec8-1400x1400.jpg
9cc8f94c-9a28-4312-b42f-4d431bccaad2,2,carbone bar,https://cdn.sanity.io/images/h20inf57/production/904e19aa05a569fc00ffceb1eccb233b74700953-2240x1259.webp
9fc640bf-3712-4fbe-a835-b9d38b5614da,,Garden Room at Musket Room,https://cdn.sanity.io/images/h20inf57/production/a17059d2d7df2c9de1c76ae93dee2d45e7ee708f-1004x861.jpg
9fc640bf-3712-4fbe-a835-b9d38b5614da,0,The Musket Room with light pouring in from the garden.,https://cdn.sanity.io/images/h20inf57/production/064475538670c316f3719e1475846f6c9e0d7051-2048x1365.jpg
9fc640bf-3712-4fbe-a835-b9d38b5614da,1,Garden Room Window,https://cdn.sanity.io/images/h20inf57/production/a17059d2d7df2c9de1c76ae93dee2d45e7ee708f-1004x861.jpg
9fc640bf-3712-4fbe-a835-b9d38b5614da,2,The bar at the Musket Room.,https://cdn.sanity.io/images/h20inf57/production/ccb48948622765dff0301abac60759fbf657d774-3000x2000.jpg
9fc640bf-3712-4fbe-a835-b9d38b5614da,3,Wooden planters and fairy lights in the Musket Room garden.,https://cdn.sanity.io/images/h20inf57/production/dbe584ccea2ebd64e7c7f417b9ca85cec42d39e9-1242x810.jpg
9fc640bf-3712-4fbe-a835-b9d38b5614da,0,Bar at Musket Room,https://cdn.sanity.io/images/h20inf57/production/c135e5d186da799bf1b4756ead9913ccd3bc754d-1198x1198.jpg
9fc640bf-3712-4fbe-a835-b9d38b5614da,1,Table with dishes and chefs hands at Musket Room,https://cdn.sanity.io/images/h20inf57/production/beeb242631b9eb41fa11433ea521f6f123630497-600x600.jpg
a2de801e-e270-4083-a6db-670c49d51ce2,,Equestrian Room Polo Bar,https://cdn.sanity.io/images/h20inf57/production/bc2a6ac8e07de97e37138b1b0171bc5775768b7e-640x336.jpg
a2de801e-e270-4083-a6db-670c49d51ce2,0,polo bar main dining room,https://cdn.sanity.io/images/h20inf57/production/2d00b2deaa4af34122a0f2885a44f16e9a1208ca-2048x1365.jpg
a2de801e-e270-4083-a6db-670c49d51ce2,1,Equestrian room PDR,https://cdn.sanity.io/images/h20inf57/production/f71eaabad2443917747d3dfb862bcbd899cd5146-1440x960.jpg
a2de801e-e270-4083-a6db-670c49d51ce2,2,Main dining room Polo Bar,https://cdn.sanity.io/images/h20inf57/production/8ebfc58f0a6c5594f7aec5dd78f5557f7d1387f7-752x752.jpg
a2de801e-e270-4083-a6db-670c49d51ce2,3,polo bar upstairs,https://cdn.sanity.io/images/h20inf57/production/cd70aeb550561b91a5ffd35f8ee2a984f1c85808-1200x800.jpg
a2de801e-e270-4083-a6db-670c49d51ce2,0,polo bar banquettes,https://cdn.sanity.io/images/h20inf57/production/463d62b547ca01d9a0468cfe94db3c040987a368-1440x1798.jpg
a2de801e-e270-4083-a6db-670c49d51ce2,1,polo bar equestrian room,https://cdn.sanity.io/images/h20inf57/production/ebbe2e137ff76fae08595c5cd5a9e7f8d8b3f3ed-1544x1920.jpg
a6222484-2081-4ae3-a38d-8fb6b831e98a,,Hutong Jinyu Dining,https://cdn.sanity.io/images/h20inf57/production/375e65d74be384736244e74fe85786e99202edaa-1920x1277.jpg
a6222484-2081-4ae3-a38d-8fb6b831e98a,0,hutong pdr,https://cdn.sanity.io/images/h20inf57/production/375e65d74be384736244e74fe85786e99202edaa-1920x1277.jpg
a6222484-2081-4ae3-a38d-8fb6b831e98a,1,hutong PDR,https://cdn.sanity.io/images/h20inf57/production/a3d5d3d2117b1a13ecfc45a39445548eb3f8a964-744x473.jpg
a6222484-2081-4ae3-a38d-8fb6b831e98a,2,hutong PDR,https://cdn.sanity.io/images/h20inf57/production/f461fc184beb129c2c45e8af71a042ff67c94990-743x471.jpg
a6222484-2081-4ae3-a38d-8fb6b831e98a,3,hutong main dining room,https://cdn.sanity.io/images/h20inf57/production/46092c26acb95ee6aca04006fc1e1c91ba215bda-2048x1366.jpg
a6222484-2081-4ae3-a38d-8fb6b831e98a,4,hutong bar,https://cdn.sanity.io/images/h20inf57/production/edf8edd8e550b434fd1144efbe9e55608895448a-1200x800.jpg
a9a6a657-2186-49d7-acf6-25d3754da881,,manzke dining,https://cdn.sanity.io/images/h20inf57/production/13f3d3ab89c42960c7c689d41b3d2b330af6a317-920x1380.webp
a9a6a657-2186-49d7-acf6-25d3754da881,0,manzke dining room,https://cdn.sanity.io/images/h20inf57/production/dab53a654d289ac64a705f08965344f81f0da1e3-1280x720.jpg
a9a6a657-2186-49d7-acf6-25d3754da881,1,manzke overview,https://cdn.sanity.io/images/h20inf57/production/a0d83bae6b6000f64f6145590484463e756f01e5-1320x880.webp
a9a6a657-2186-49d7-acf6-25d3754da881,2,manzke pdr,https://cdn.sanity.io/images/h20inf57/production/764ec3e500e0e7dd1ec0a2c1ccd6d0523ed79a34-920x613.webp
a9a6a657-2186-49d7-acf6-25d3754da881,3,manzke bar,https://cdn.sanity.io/images/h20inf57/production/ced6634ceac25cf7e9977ca1cad74e0d8d1e3c77-1320x880.webp
a9a6a657-2186-49d7-acf6-25d3754da881,0,manzke booth,https://cdn.sanity.io/images/h20inf57/production/13f3d3ab89c42960c7c689d41b3d2b330af6a317-920x1380.webp
a9a6a657-2186-49d7-acf6-25d3754da881,1,manzke pdr,https://cdn.sanity.io/images/h20inf57/production/76da192fc8977ed7d3ac2e55894c8a4bdd91c594-920x1380.webp
aa008a4b-6516-490a-ba13-5c8e91167070,,bestia interior,https://cdn.sanity.io/images/h20inf57/production/ed90562363c3abb1905c3635ad53f493fbddcfdf-1536x790.jpg
aa008a4b-6516-490a-ba13-5c8e91167070,0,bestia patio,https://cdn.sanity.io/images/h20inf57/production/274861a6d36ddd2490ada724cea7e2cf65fe600d-1920x999.jpg
aa008a4b-6516-490a-ba13-5c8e91167070,1,bestia interior,https://cdn.sanity.io/images/h20inf57/production/ed90562363c3abb1905c3635ad53f493fbddcfdf-1536x790.jpg
aa008a4b-6516-490a-ba13-5c8e91167070,2,bestia dining room,https://cdn.sanity.io/images/h20inf57/production/3a7c22c068daf4b8faeab474b99da45cb6c99ee2-920x600.jpg
aa42d242-6dfe-445d-af4d-eea91d5b798b,,Back Room at The Fly,https://cdn.sanity.io/images/h20inf57/production/593ec0e8cdff603b591aa1f1800d70966438526b-1096x918.png
aa42d242-6dfe-445d-af4d-eea91d5b798b,0,Overhead shot of chicken and salad,https://cdn.sanity.io/images/h20inf57/production/3e91b3a62978c4ed5394ff48d9bf332986a093a5-1482x1102.png
aa42d242-6dfe-445d-af4d-eea91d5b798b,1,Bar Inside,https://cdn.sanity.io/images/h20inf57/production/f46a2ed7cef346ec3ade2d27684eb27b0a86e7f9-1490x998.png
aa42d242-6dfe-445d-af4d-eea91d5b798b,2,Back Room,https://cdn.sanity.io/images/h20inf57/production/593ec0e8cdff603b591aa1f1800d70966438526b-1096x918.png
aa42d242-6dfe-445d-af4d-eea91d5b798b,3,Seasoned French Fries,https://cdn.sanity.io/images/h20inf57/production/15cbc1efa5e9bc1d1977b35dc1209d94f39e0685-1482x1110.png
abd5ad8e-fb63-499a-8731-b824702d4b6d,,Overhead Food Shot,https://cdn.sanity.io/images/h20inf57/production/8eb8288861e1ce1baac2583ed2007ab574a3b5a3-1526x1080.png
abd5ad8e-fb63-499a-8731-b824702d4b6d,0,Overhead Food Shot,https://cdn.sanity.io/images/h20inf57/production/8eb8288861e1ce1baac2583ed2007ab574a3b5a3-1526x1080.png
abd5ad8e-fb63-499a-8731-b824702d4b6d,1,Interior BBQ Tables,https://cdn.sanity.io/images/h20inf57/production/8061c4d7caae763ddcfd9ca34c7395d4f529f2d9-1550x718.png
abd5ad8e-fb63-499a-8731-b824702d4b6d,2,Korean BBQ,https://cdn.sanity.io/images/h20inf57/production/6bb6e0aefd34fe07a398e0f8daf4c1656e61b3f4-2726x1798.png
abd5ad8e-fb63-499a-8731-b824702d4b6d,3,Korean Hot Dogs,https://cdn.sanity.io/images/h20inf57/production/288dfc305d185d0033a249ce8fa63cc5f5e7ba06-1974x1212.png
b5478eb3-8d20-456d-970a-5b4afac68afd,,Private Wine Room at Uva,https://cdn.sanity.io/images/h20inf57/production/12d9f4483648ad38618b1c06a87dd604dc5c19d4-1349x1687.jpg
b5478eb3-8d20-456d-970a-5b4afac68afd,0,Wine Room at Uva,https://cdn.sanity.io/images/h20inf57/production/be3be90c61d66205554c341659552627fdb2d4bf-1080x720.jpg
b5478eb3-8d20-456d-970a-5b4afac68afd,1,Candles and glassware atop a long table in the rustic Uva space.,https://cdn.sanity.io/images/h20inf57/production/2da7cb671f17eccf7b1f83d9ab2e6d9ca4b9cc04-2500x1667.jpg
b5478eb3-8d20-456d-970a-5b4afac68afd,2,Rustic tables and decor in Uva's pre-war space.,https://cdn.sanity.io/images/h20inf57/production/9e2e3ff533b37c1afb515b77827627d6026c7e7b-2510x1666.png
b5478eb3-8d20-456d-970a-5b4afac68afd,3,Tables ready for service in the covered back garden at Uva.,https://cdn.sanity.io/images/h20inf57/production/24e9168ff9e4384be297019929144f77c8d6ac46-1920x1274.jpg
b5478eb3-8d20-456d-970a-5b4afac68afd,0,Candlelit table at uva,https://cdn.sanity.io/images/h20inf57/production/59ef85ebf000daa7f423ff56c8474d3670f2bb05-1065x1331.jpg
b5478eb3-8d20-456d-970a-5b4afac68afd,1,Uva table with candles,https://cdn.sanity.io/images/h20inf57/production/29f9e7aa22951c2fb70a7bc3b3f73dacb56353ef-1080x1350.jpg
b78fab54-ee1b-4dd2-95b3-dd4440c46f9c,,Mix of Pasta Dishes,https://cdn.sanity.io/images/h20inf57/production/d1aab1143d5a3ac1db2f5085dbb44f2e91454eca-1480x1094.png
b78fab54-ee1b-4dd2-95b3-dd4440c46f9c,0,Clams in red sauce ,https://cdn.sanity.io/images/h20inf57/production/9d849261d8820f824d296a9937fc4aab8b05f458-1472x1090.png
b78fab54-ee1b-4dd2-95b3-dd4440c46f9c,1,Exterior Shot ,https://cdn.sanity.io/images/h20inf57/production/f1db63c70a2639802c1207aa40afb37c4b970840-699x794.png
b78fab54-ee1b-4dd2-95b3-dd4440c46f9c,2,Interior Shot of Bamonte's,https://cdn.sanity.io/images/h20inf57/production/8d9247d32b0967d4b0a47b2d5a4c6c52e569fe07-1200x630.webp
bb4903c0-406f-40a7-8918-120b2a9c6301,,A long table in the daylight of the PDR at Ci Siamo.,https://cdn.sanity.io/images/h20inf57/production/0fbe7c6823810119097a674fe2abbd1891613e9e-1488x1920.jpg
bb4903c0-406f-40a7-8918-120b2a9c6301,0,Hands reach for various colorful food and beverage offerings from Ci Siamo.,https://cdn.sanity.io/images/h20inf57/production/de198ffd0a38499f523ee3233c9b306fd1efea66-2224x1664.png
bb4903c0-406f-40a7-8918-120b2a9c6301,1,The green and gold exterior of Ci Siamo during the day.,https://cdn.sanity.io/images/h20inf57/production/2b287a561665b397535319c592a8b1829bc5065b-1200x800.jpg
bb4903c0-406f-40a7-8918-120b2a9c6301,2,Chef Hillary Sterling working in the red brick kitchen at Ci Siamo.,https://cdn.sanity.io/images/h20inf57/production/39d3a71321c4ce3eba5787164cbacfb52c1f2672-2000x1125.jpg
bb4903c0-406f-40a7-8918-120b2a9c6301,3,"The bar at Ci Siamo, with red leather stools tucked in and small modern lights on the counter.",https://cdn.sanity.io/images/h20inf57/production/654ae8fd71d677fbf9c01fddffea08809694703b-2234x1664.png
bb4903c0-406f-40a7-8918-120b2a9c6301,0,Ci Siamo bar,https://cdn.sanity.io/images/h20inf57/production/b49ad9aef2089b5e9d375362e719eb3614b148ec-1440x1800.jpg
bb4903c0-406f-40a7-8918-120b2a9c6301,1,Ci Siamo wood burning oven,https://cdn.sanity.io/images/h20inf57/production/77c64a87e2ee1c1b2ee4691d8ad8dea2acc4f329-1440x1800.jpg
bc380307-28df-4d8b-b243-f9f6754a6d1e,,The moon room at Chinese Tuxedo,https://cdn.sanity.io/images/h20inf57/production/739eff7d3a80671f4d1d574d8f2f6729de09b30d-1091x757.png
bc380307-28df-4d8b-b243-f9f6754a6d1e,0,"Candlelit tables in and a traditional, circular door in Chinese Tuxedo's street level dining area.",https://cdn.sanity.io/images/h20inf57/production/09fcaef62207d381a30406e7278f0e85cfbdec31-2512x1668.png
bc380307-28df-4d8b-b243-f9f6754a6d1e,1,Circular tables and tall plants in the cavernous lower dining room at Chinese Tuxedo.,https://cdn.sanity.io/images/h20inf57/production/59b2209f39ef1b07436c9f5684770e42100dc5fa-1280x960.jpg
bc380307-28df-4d8b-b243-f9f6754a6d1e,2,"A full house in the cavernous, dimly lit dining room at Chinese Tuxedo. Traditional red paper lanterns above.",https://cdn.sanity.io/images/h20inf57/production/16b756f6aef16d8d720e8035dac7d48cef020c38-1200x675.jpg
bc380307-28df-4d8b-b243-f9f6754a6d1e,0,Main dining room at Chinese Tuxedo,https://cdn.sanity.io/images/h20inf57/production/e03abdb8e8a6a239ebc90c6c383e7451b25aec09-1440x1800.jpg
bc380307-28df-4d8b-b243-f9f6754a6d1e,1,Candlelit table at Chinese tuxedo,https://cdn.sanity.io/images/h20inf57/production/38ebb58211b1db50611d19c21eaeed315a230fc8-1348x1664.jpg
be24f8f1-d1a4-4bda-8247-b2fcc620c492,,Main Music Room at The Nines,https://cdn.sanity.io/images/h20inf57/production/b58f04f4bf221f602a1a2c4bbe1fb035b36e29ba-1500x1000.jpg
be24f8f1-d1a4-4bda-8247-b2fcc620c492,0,Front Room at The Nines,https://cdn.sanity.io/images/h20inf57/production/408772f7bdd885685fe084bdb3d77d11d300bc15-1500x1001.jpg
be24f8f1-d1a4-4bda-8247-b2fcc620c492,1,Bar in the Music Room at The Nines,https://cdn.sanity.io/images/h20inf57/production/b58f04f4bf221f602a1a2c4bbe1fb035b36e29ba-1500x1000.jpg
be24f8f1-d1a4-4bda-8247-b2fcc620c492,2,Interior Shot of the Main Room at The Nines,https://cdn.sanity.io/images/h20inf57/production/bd6b6ae731f4077f5f76d61fad0d4e8a95bb5b7f-2500x1669.jpg
c439d939-48ca-4ed2-9b26-fa6ccb55a605,,Jungsik PDR,https://cdn.sanity.io/images/h20inf57/production/76e66c367611e2380bc310e1bc3d516d557af39c-1000x667.jpg
